url,label,source
https://www.cuisineathome.com/,0,2
https://www.cuna.org,1,1
https://www.cuna.org/,0,2
https://www.cuny.edu,1,1
https://www.cuny.edu/,0,2
https://www.curee.org,1,1
https://www.curee.org/,0,2
https://www.curtis.com,1,1
https://www.curtis.com/,0,2
https://www.cyberitalian.com,1,1
https://www.cyberitalian.com/,0,2
https://www.d.umn.edu,1,1
https://www.d.umn.edu/,0,2
https://www.d11.org,1,1
https://www.d11.org/,0,2
https://www.dac.com,1,1
https://www.dac.com/,0,2
https://www.dagospia.com,1,1
https://www.dagospia.com,0,2
http://www.dailynk.com,0,1
https://www.dailynk.com,1,1
https://www.dailypioneer.com,1,1
https://www.dailypioneer.com/,0,2
https://www.dailysciencefiction.com,1,1
https://www.dailysciencefiction.com/,0,2
https://www.damsdelhi.com,1,1
https://damsdelhi.com/,0,2
https://www.danceshopper.com,1,1
https://www.danceshopper.com/,0,2
https://www.daraz.pk,1,1
https://www.daraz.pk,0,2
https://www.darleyamerica.com,1,1
https://www.darleyamerica.com/,0,2
https://www.dart.org,1,1
https://www.dart.org/,0,2
https://www.darwinmuseum.ru,1,1
https://www.darwinmuseum.ru/,0,2
https://www.databasejournal.com,1,1
https://www.databasejournal.com/,0,2
https://www.davidberg.org,1,1
https://www.davidberg.org/,0,2
https://www.dawn.com,1,1
https://www.dawn.com,0,2
https://www.daystar.com,1,1
https://www.daystar.com/,0,2
http://www.deadaliens.us,0,1
http://deadaliens.us/,1,2
https://www.deb.uscourts.gov,1,1
https://www.deb.uscourts.gov/,0,2
http://www.decisiondock.com,0,1
http://decisiondock.com/,1,2
https://www.delhihighcourt.nic.in,1,1
https://delhihighcourt.nic.in/,0,2
http://www.dellrescue.com,0,1
http://dellrescue.com/,1,2
https://www.deltacollege.edu,1,1
https://www.deltacollege.edu/,0,2
https://www.deltasigmatheta.org,1,1
https://www.deltasigmatheta.org/,0,2
https://www.dent.umich.edu,1,1
https://www.dent.umich.edu/,0,2
https://www.dentalplans.com,1,1
https://www.dentalplans.com/,0,2
https://www.deshgujarat.com,1,1
https://deshgujarat.com/,0,2
https://www.detik.com,1,1
https://www.detik.com,0,2
https://www.devalt.org,1,1
https://www.devalt.org/,0,2
https://www.dhgate.com,1,1
https://www.dhgate.com,0,2
http://www.dichvusamp.host22.com,0,1
http://dichvusamp.host22.com/,1,2
https://www.dickensfellowship.org,1,1
https://www.dickensfellowship.org/,0,2
https://www.difc.ae,1,1
https://www.difc.ae/,0,2
https://www.digitalarchives.wa.gov,1,1
https://www.digitalarchives.wa.gov/,0,2
https://www.digitalballparks.com,1,1
https://www.digitalballparks.com/,0,2
https://www.dinakaran.com,1,1
https://www.dinakaran.com/,0,2
https://www.dinamani.com,1,1
https://www.dinamani.com/,0,2
https://www.dioceseofgaylord.org,1,1
https://www.dioceseofgaylord.org/,0,2
https://www.disabilityscoop.com,1,1
https://www.disabilityscoop.com/,0,2
https://www.discogs.com,1,1
https://www.discogs.com,0,2
https://www.discover.com,1,1
https://www.discover.com,0,2
https://www.discover.com/,0,2
https://www.discoverfrance.net,1,1
https://www.discoverfrance.net/,0,2
https://www.discoverlosangeles.com,1,1
https://www.discoverlosangeles.com/,0,2
https://www.discoverlowell.org,1,1
https://www.discoverlowell.org/,0,2
https://www.discoveryplace.org,1,1
https://www.discoveryplace.org/,0,2
https://www.dishtv.in,1,1
https://www.dishtv.in/,0,2
https://www.disneyanimation.com,1,1
https://www.disneyanimation.com/,0,2
https://www.dmagazine.com,1,1
https://www.dmagazine.com/,0,2
https://www.dmm.com,1,1
https://www.dmm.com,0,2
https://www.dmv.org,1,1
https://www.dmv.org,0,2
https://www.dnr.sc.gov,1,1
https://www.dnr.sc.gov/,0,2
http://www.dnsclientresolver.com,0,1
http://dnsclientresolver.com/,1,2
https://www.doc.wa.gov,1,1
https://www.doc.wa.gov/,0,2
https://www.dol.gov,1,1
https://www.dol.gov/,0,2
https://www.dol.wa.gov,1,1
https://www.dol.wa.gov/,0,2
http://www.dom1337.zzz.com.ua,0,1
http://dom1337.zzz.com.ua/,1,2
https://www.dominican.edu,1,1
https://www.dominican.edu/,0,2
https://www.donanimhaber.com,1,1
https://www.donanimhaber.com,0,2
https://www.donga.com,1,1
https://www.donga.com,0,2
https://www.dorel.com,1,1
https://www.dorel.com/,0,2
https://www.dot.nd.gov,1,1
https://www.dot.nd.gov/,0,2
http://www.dotnetupdatechecker.com,0,1
http://dotnetupdatechecker.com/,1,2
http://www.dotnetupdates.com,0,1
http://dotnetupdates.com/,1,2
https://www.douban.com,1,1
https://www.douban.com,0,2
https://www.dow.com,1,1
https://www.dow.com/,0,2
https://www.dowjones.com,1,1
https://dowjones.com/,0,2
https://www.downtownkc.org,1,1
https://www.downtownkc.org/,0,2
https://www.dphhs.mt.gov,1,1
https://www.dphhs.mt.gov/,0,2
https://www.drama.yale.edu,1,1
https://www.drama.yale.edu/,0,2
http://www.drdigitalmd.com,0,1
http://drdigitalmd.com/,1,2
https://www.drive2.ru,1,1
https://www.drive2.ru,0,2
http://www.drivehq.com,0,1
https://www.drivehq.com,1,1
https://www.drphil.com,1,1
https://www.drphil.com/,0,2
https://www.drs.wa.gov,1,1
https://www.drs.wa.gov/,0,2
http://www.drsayani.com,0,1
http://drsayani.com/,1,2
https://www.drudgereport.com,1,1
https://www.drudgereport.com,0,2
https://www.drugs.com,1,1
https://www.drugs.com,0,2
https://www.dshs.wa.gov,1,1
https://www.dshs.wa.gov/,0,2
https://www.dtcc.com,1,1
https://www.dtcc.com/,0,2
https://www.dublinbus.ie,1,1
https://www.dublinbus.ie/,0,2
https://www.duden.de,1,1
https://www.duden.de,0,2
https://www.dwu.edu,1,1
https://www.dwu.edu/,0,2
http://www.dyn3312.netau.net,0,1
http://dyn3312.netau.net/,1,2
https://www.dynu.com,1,1
http://www.dynu.com,0,1
https://www.e-publishing.af.mil,1,1
https://www.e-publishing.af.mil/,0,2
https://www.e-yearbook.com,1,1
https://www.e-yearbook.com/,0,2
https://www.ea.com,1,1
https://www.ea.com,0,2
https://www.ea.com/,0,2
https://www.earlyaviators.com,1,1
https://www.earlyaviators.com/,0,2
https://www.earlyblues.com,1,1
https://www.earlyblues.com/,0,2
https://www.earthhour.org,1,1
https://www.earthhour.org/,0,2
https://www.easeus.com,1,1
https://www.easeus.com,0,2
https://www.eastgermany.info,1,1
https://www.eastgermany.info/,0,2
https://www.ebay-kleinanzeigen.de,1,1
https://www.ebay-kleinanzeigen.de,0,2
https://www.ebri.org,1,1
https://www.ebri.org/,0,2
https://www.ecenglish.com,1,1
https://www.ecenglish.com/,0,2
https://www.echolink.org,1,1
https://www.echolink.org/,0,2
https://www.econsumer.gov,1,1
https://www.econsumer.gov/,0,2
http://www.ecrater.com,0,1
https://www.ecrater.com,1,1
https://www.ed.gov,1,1
https://www.ed.gov,0,2
https://www.ed.gov/,0,2
https://www.education.gouv.fr/,0,1
https://www.education.gouv.fr,1,1
https://www.eenadu.net,1,1
https://www.eenadu.net,0,2
https://www.eenadu.net/,0,2
https://www.ehabweb.net,1,1
https://www.ehabweb.net/,0,2
https://www.ehextra.com,1,1
https://www.ehextra.com/,0,2
https://www.eia.gov,1,1
https://www.eia.gov/,0,2
https://www.elcomercio.com,1,1
https://www.elcomercio.com,0,2
https://www.eldersmusic.com,1,1
https://www.eldersmusic.com/,0,2
https://www.electrum.org,1,1
http://www.electrum.org,0,1
https://www.elespanol.com,1,1
https://www.elespanol.com,0,2
https://www.ellabakercenter.org,1,1
https://www.ellabakercenter.org/,0,2
http://emailsettings.webflow.io/,0,1
http://emailsettings.webflow.io/,1,2
https://www.emergencyarchitects.org.au,1,1
https://www.emergencyarchitects.org.au/,0,2
https://www.emmys.com,1,1
https://www.emmys.com/,0,2
https://www.emol.com,1,1
https://www.emol.com,0,2
https://www.emsb.qc.ca,1,1
https://www.emsb.qc.ca/,0,2
https://www.emuparadise.me,1,1
https://www.emuparadise.me,0,2
https://www.enbridge.com,1,1
https://www.enbridge.com/,0,2
https://www.endseurope.com,1,1
https://www.endseurope.com/,0,2
https://www.energy.gov,1,1
https://www.energy.gov/,0,2
https://www.eng.auburn.edu,1,1
https://www.eng.auburn.edu/,0,2
https://www.english-heritage.org.uk,1,1
https://www.english-heritage.org.uk/,0,2
https://www.english.upenn.edu,1,1
https://www.english.upenn.edu/,0,2
https://www.englishclub.com,1,1
https://www.englishclub.com/,0,2
https://www.ensonhaber.com,1,1
https://www.ensonhaber.com,0,2
https://www.entergy.com,1,1
https://www.entergy.com/,0,2
https://www.entrepreneur.com,1,1
https://www.entrepreneur.com,0,2
https://www.eol.cn,1,1
https://www.eol.cn,0,2
https://www.epic.com,1,1
https://www.epic.com/,0,2
https://www.epochtimes.com,1,1
https://www.epochtimes.com,0,2
https://www.esu.edu,1,1
https://www.esu.edu/,0,2
https://www.ethelm.com,1,1
https://www.ethelm.com/,0,2
https://www.ethiopianairlines.com,1,1
https://www.ethiopianairlines.com/,0,2
https://www.ets.org,1,1
https://www.ets.org,0,2
https://www.etsy.com,1,1
https://www.etsy.com,0,2
http://www.europeanda.com,0,1
http://europeanda.com/,1,2
https://www.europeanfilmacademy.org,1,1
https://www.europeanfilmacademy.org/,0,2
http://www.euroreport24.com,0,1
http://euroreport24.com/,1,2
https://www.evolution.com,1,1
https://www.evolution.com/,0,2
https://www.eweek.com,1,1
https://www.eweek.com/,0,2
https://www.ewtn.com,1,1
https://www.ewtn.com/,0,2
https://www.exoclick.com,1,1
https://www.exoclick.com,0,2
https://www.experiencecolumbus.com,1,1
https://www.experiencecolumbus.com/,0,2
https://www.experiencenano.com,1,1
http://www.experiencenano.com,0,1
https://www.explorelearning.com,1,1
https://www.explorelearning.com/,0,2
https://www.express.pk,1,1
https://www.express.pk,0,2
http://www.extcitrix.we11point.com,0,1
http://extcitrix.we11point.com/,1,2
https://www.extension.iastate.edu,1,1
https://www.extension.iastate.edu/,0,2
http://www.extremebolt.com,0,1
http://extremebolt.com,1,2
https://www.eyesightassociates.com,1,1
https://www.eyesightassociates.com/,0,2
http://www.ezblox.site/free/jennifer111/helpdesk,0,1
http://ezblox.site/free/jennifer111/helpdesk,1,2
http://www.ezblox.site/free/jennifer111/helpdesk,1,2
https://www.f-16.net,1,1
https://www.f-16.net/,0,2
https://www.fairfaxcounty.gov,1,1
https://www.fairfaxcounty.gov/,0,2
https://www.famsf.org,1,1
https://www.famsf.org/,0,2
https://www.famu.edu,1,1
https://www.famu.edu/,0,2
https://www.farmingmagazine.com,1,1
https://www.farmingmagazine.com/,0,2
https://www.fas.usda.gov,1,1
https://www.fas.usda.gov/,0,2
http://www.fasttravelclearance.com,0,1
http://fasttravelclearance.com/,1,2
https://www.fatherjudge.com,1,1
https://www.fatherjudge.com/,0,2
https://www.fca.org,1,1
https://www.fca.org/,0,2
http://www.fcserbiaunited.com,0,1
http://fcserbiaunited.com/,1,2
https://www.fda.gov,1,1
https://www.fda.gov/,0,2
https://www.fdic.gov,1,1
https://www.fdic.gov/,0,2
https://www.fender.com,1,1
https://www.fender.com/,0,2
https://www.fftw.org,1,1
https://www.fftw.org/,0,2
https://www.fic.nih.gov,1,1
https://www.fic.nih.gov/,0,2
https://www.fidelity.com,1,1
https://www.fidelity.com,0,2
https://www.field.ca,1,1
https://www.field.ca/,0,2
https://www.filmconnection.com,1,1
https://www.filmconnection.com/,0,2
https://www.filmfetish.com,1,1
https://www.filmfetish.com/,0,2
https://www.filmsite.org,1,1
https://www.filmsite.org/,0,2
https://www.findmeanauthor.com,1,1
https://www.findmeanauthor.com/,0,2
https://www.firestonecompleteautocare.com,1,1
https://www.firestonecompleteautocare.com/,0,2
https://www.firstpeople.us,1,1
https://www.firstpeople.us/,0,2
https://www.firstpost.com,1,1
https://www.firstpost.com,0,2
https://www.firsttechfed.com,1,1
https://www.firsttechfed.com/,0,2
https://www.fishermanswharf.org,1,1
https://www.fishermanswharf.org/,0,2
https://www.flagstaff.az.gov,1,1
https://www.flagstaff.az.gov/,0,2
https://www.flashscore.com,1,1
https://www.flashscore.com,0,2
https://www.flaticon.com,1,1
https://www.flaticon.com,0,2
https://www.flatriverlibrary.org,1,1
https://www.flatriverlibrary.org/,0,2
https://www.fleetwoodmac.com,1,1
https://www.fleetwoodmac.com/,0,2
https://www.floridatile.com,1,1
https://www.floridatile.com/,0,2
https://www.floridatrend.com,1,1
https://www.floridatrend.com/,0,2
https://www.flsd.uscourts.gov,1,1
https://www.flsd.uscourts.gov/,0,2
https://www.flykci.com,1,1
https://www.flykci.com/,0,2
https://www.fmylife.com,1,1
https://www.fmylife.com/,0,2
https://www.fnb.co.za,1,1
https://www.fnb.co.za,0,2
https://www.focus.de,1,1
https://www.focus.de,0,2
https://www.focusonenergy.com,1,1
https://www.focusonenergy.com/,0,2
https://www.focusonthefamily.com,1,1
https://www.focusonthefamily.com/,0,2
https://www.folkstreams.net,1,1
https://www.folkstreams.net/,0,2
https://www.fontecoffee.com,1,1
https://www.fontecoffee.com/,0,2
https://www.foodbanknyc.org,1,1
https://www.foodbanknyc.org/,0,2
https://www.foodnetwork.com,1,1
https://www.foodnetwork.com,0,2
https://www.fool.com,1,1
https://www.fool.com,0,2
https://www.football-england.com,1,1
https://www.football-england.com/,0,2
https://www.footballmanager.com,1,1
https://www.footballmanager.com/,0,2
https://www.ford.com,1,1
https://www.ford.com/,0,2
https://www.foreignpolicyjournal.com,1,1
https://www.foreignpolicyjournal.com/,0,2
http://www.foreignreview.com,0,1
http://foreignreview.com/,1,2
https://www.forestriverinc.com,1,1
https://www.forestriverinc.com/,0,2
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=twice&amp;f=llm,0,1
http://formbuddy.com/cgi-bin/formdisp.pl?u=Twice&amp;f=LLM,1,2
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=Twice&amp;f=LLM,1,2
https://www.formula1.com,1,1
https://www.formula1.com/,0,2
https://www.foxbusiness.com,1,1
https://www.foxbusiness.com/,0,2
https://www.foxestalk.co.uk,1,1
https://www.foxestalk.co.uk/,0,2
https://www.foxnews.com,1,1
https://www.foxnews.com,0,2
https://www.foxtheatre.org,1,1
https://www.foxtheatre.org/,0,2
https://www.fpl.com,1,1
https://www.fpl.com/,0,2
https://www.fragrancedirect.co.uk,1,1
https://www.fragrancedirect.co.uk/,0,2
https://www.framesdirect.com,1,1
https://www.framesdirect.com/,0,2
https://www.francetvinfo.fr,1,1
https://www.francetvinfo.fr,0,2
https://www.fredmiranda.com,1,1
https://www.fredmiranda.com/,0,2
https://www.freedomairguam.com,1,1
https://www.freedomairguam.com/,0,2
https://www.freelists.org,1,1
https://www.freelists.org/,0,2
https://www.freemason.com,1,1
https://www.freemason.com/,0,2
https://www.freerideworldtour.com,1,1
https://www.freerideworldtour.com/,0,2
https://www.frenchquarter.com,1,1
https://www.frenchquarter.com/,0,2
https://www.friv.com,1,1
https://www.friv.com,0,2
https://www.friv.com/,0,2
http://www.ftp.collabvm.ml,0,1
http://ftp.collabvm.ml/,1,2
https://www.fullerton.edu,1,1
https://www.fullerton.edu/,0,2
https://www.fullhyderabad.com,1,1
https://www.fullhyderabad.com/,0,2
https://www.fundforpeace.org,1,1
https://www.fundforpeace.org/,0,2
https://www.furaffinity.net,1,1
https://www.furaffinity.net,0,2
https://www.futhead.com,1,1
https://www.futhead.com,0,2
https://www.fws.gov,1,1
https://www.fws.gov/,0,2
https://www.fye.com,1,1
https://www.fye.com/,0,2
http://www.g951876v.bget.ru,0,1
http://g951876v.bget.ru/,1,2
https://www.galtmacdermot.com,1,1
https://www.galtmacdermot.com/,0,2
https://www.gamedev.net,1,1
https://www.gamedev.net/,0,2
https://www.gamestop.com,1,1
https://www.gamestop.com,0,2
https://www.gazzetta.it,1,1
https://www.gazzetta.it,0,2
https://www.gcc.edu,1,1
https://www.gcc.edu/,0,2
http://www.gdforum.info,0,1
http://gdforum.info/,1,2
http://www.gdforum.info/,1,2
https://www.gemarsh.com,1,1
https://www.gemarsh.com/,0,2
https://www.georgecmarshall.org,1,1
https://www.georgecmarshall.org/,0,2
http://www.getmonero.org,0,1
https://www.getmonero.org,1,1
https://www.ggu.edu,1,1
https://www.ggu.edu/,0,2
https://www.ghanaweb.com,1,1
https://www.ghanaweb.com,0,2
https://www.giveawayoftheday.com,1,1
https://www.giveawayoftheday.com/,0,2
https://www.givemesport.com,1,1
https://www.givemesport.com,0,2
https://www.glad.com,1,1
https://www.glad.com/,0,2
https://www.globalknowledge.com,1,1
https://www.globalknowledge.com/,0,2
https://www.globaltimes.cn,1,1
https://www.globaltimes.cn,0,2
https://www.gmc.com,1,1
https://www.gmc.com/,0,2
https://www.gmw.cn,1,1
https://www.gmw.cn,0,2
https://www.go-new-york.com,1,1
https://www.go-new-york.com/,0,2
https://www.goarmy.com,1,1
https://www.goarmy.com/,0,2
https://www.gog.com,1,1
https://www.gog.com,0,2
https://www.goindigo.in,1,1
https://www.goindigo.in,0,2
https://www.goldenstateofmind.com,1,1
https://www.goldenstateofmind.com/,0,2
https://www.goo.ne.jp,1,1
https://www.goo.ne.jp,0,2
http://good12345.tripod.com/,0,1
http://good12345.tripod.com/,1,2
https://www.goodreads.com,1,1
https://www.goodreads.com,0,2
https://www.goodreads.com/,0,2
https://www.google.com/webhp,0,2
http://www.google.com/webhp,1,2
https://www.google.org,1,1
https://www.google.org/,0,2
https://www.gov.ca.gov,1,1
https://www.gov.ca.gov/,0,2
https://www.governor.nd.gov,1,1
https://www.governor.nd.gov/,0,2
https://www.governor.wa.gov,1,1
https://www.governor.wa.gov/,0,2
https://www.gpo.gov,1,1
https://www.gpo.gov/,0,2
https://www.gramercymansion.com,1,1
https://www.gramercymansion.com/,0,2
https://www.grandcountyutah.net,1,1
https://www.grandcountyutah.net/,0,2
https://www.grandforksherald.com,1,1
https://www.grandforksherald.com/,0,2
https://www.grandprix.com,1,1
https://www.grandprix.com/,0,2
https://www.grants.gov,1,1
https://www.grants.gov/,0,2
https://www.greatandhra.com,1,1
https://www.greatandhra.com,0,2
http://www.greatdexter.com,0,1
http://greatdexter.com,1,2
https://www.greaterlouisville.com,1,1
https://www.greaterlouisville.com/,0,2
https://www.greenpeople.org,1,1
https://www.greenpeople.org/,0,2
https://www.grid.id,1,1
https://www.grid.id,0,2
https://www.groundtruth.com,1,1
https://www.groundtruth.com/,0,2
https://www.gsd.harvard.edu,1,1
https://www.gsd.harvard.edu/,0,2
https://www.gse.harvard.edu,1,1
https://www.gse.harvard.edu/,0,2
https://www.gspp.berkeley.edu,1,1
https://www.gspp.berkeley.edu/,0,2
https://www.guidetofilmphotography.com,1,1
https://www.guidetofilmphotography.com/,0,2
https://www.guitarbitz.com,1,1
https://www.guitarbitz.com/,0,2
https://www.guitarchordsmagic.com,1,1
https://www.guitarchordsmagic.com/,0,2
https://www.gulfcoastmag.org,1,1
https://www.gulfcoastmag.org/,0,2
https://www.gumtree.com.au,1,1
https://www.gumtree.com.au,0,2
https://www.gunplot.net,1,1
https://www.gunplot.net/,0,2
https://www.guthrietheater.org,1,1
https://www.guthrietheater.org/,0,2
https://www.gvmc.org,1,1
https://www.gvmc.org/,0,2
https://www.haber7.com,1,1
https://www.haber7.com,0,2
https://www.haberturk.com,1,1
https://www.haberturk.com,0,2
https://www.hachettebookgroup.com,1,1
https://www.hachettebookgroup.com/,0,2
https://www.hackensack.org,1,1
https://www.hackensack.org/,0,2
http://hahdaeupdate.es.tl/,0,1
http://hahdaeupdate.es.tl/,1,2
https://www.halloweenhorrornights.com,1,1
https://www.halloweenhorrornights.com/,0,2
https://www.halo.bungie.org,1,1
https://www.halo.bungie.org/,0,2
https://www.halton.ca,1,1
https://www.halton.ca/,0,2
https://www.hamsphere.com,1,1
https://www.hamsphere.com/,0,2
https://www.hap.org,1,1
https://www.hap.org/,0,2
https://www.hartfordcitynewstimes.com,1,1
https://www.hartfordcitynewstimes.com/,0,2
https://www.hatenablog.com,1,1
https://www.hatenablog.com,0,2
https://www.haynes-catalog.net,1,1
https://www.haynes-catalog.net/,0,2
https://www.hca.wa.gov,1,1
https://www.hca.wa.gov/,0,2
https://www.healthcare.gov,1,1
https://www.healthcare.gov/,0,2
https://www.hearthpwn.com,1,1
https://www.hearthpwn.com,0,2
https://www.henrydrummond.wwwhubs.com,1,1
https://www.henrydrummond.wwwhubs.com/,0,2
https://www.heraldstandard.com,1,1
https://www.heraldstandard.com/,0,2
https://www.heritage.org,1,1
https://www.heritage.org/,0,2
https://www.hexun.com,1,1
https://www.hexun.com,0,2
https://www.hgtv.com,1,1
https://www.hgtv.com,0,2
https://www.highereducationinindia.com,1,1
https://www.highereducationinindia.com/,0,2
https://www.hist.cam.ac.uk,1,1
https://www.hist.cam.ac.uk/,0,2
https://www.historicfilms.com,1,1
https://www.historicfilms.com/,0,2
https://www.history.com,1,1
https://www.history.com,0,2
https://www.history.nd.gov,1,1
https://www.history.nd.gov/,0,2
https://www.hitimewine.net,1,1
https://www.hitimewine.net/,0,2
https://www.hltv.org,1,1
https://www.hltv.org,0,2
https://www.hockeyfights.com,1,1
https://www.hockeyfights.com/,0,2
https://www.hola.com,1,1
https://www.hola.com,0,2
https://www.holden.com.au,1,1
https://www.holden.com.au/,0,2
https://www.hole-in-the-wall.com,1,1
https://www.hole-in-the-wall.com/,0,2
https://www.holidayleds.com,1,1
https://www.holidayleds.com/,0,2
https://www.holsteinusa.com,1,1
https://www.holsteinusa.com/,0,2
https://www.hometownstations.com,1,1
https://www.hometownstations.com/,0,2
https://www.honda.com,1,1
https://www.honda.com/,0,2
https://www.house.gov,1,1
https://www.house.gov/,0,2
https://www.houseofblues.com,1,1
https://www.houseofblues.com/,0,2
https://www.howtogeek.com,1,1
https://www.howtogeek.com,0,2
https://www.howtogeek.com/,0,2
https://www.hrblock.com,1,1
https://www.hrblock.com/,0,2
http://www.hrsolutions.we11point.com,0,1
http://hrsolutions.we11point.com/,1,2
https://www.hsbc.co.uk,1,1
https://www.hsbc.co.uk,0,2
https://www.hsbc.com.hk,1,1
https://www.hsbc.com.hk,0,2
https://www.hubspot.com,1,1
https://www.hubspot.com,0,2
http://www.huinetbot.site88.net,0,1
http://huinetbot.site88.net/,1,2
https://www.humanresourcesonline.net,1,1
https://www.humanresourcesonline.net/,0,2
https://www.huxley.net,1,1
https://www.huxley.net/,0,2
https://www.hws.edu,1,1
https://www.hws.edu/,0,2
https://www.hyphy.org,1,1
https://www.hyphy.org/,0,2
https://www.hytera.com,1,1
https://www.hytera.com/,0,2
http://www.i-m.mx/ebuse/servic,0,1
http://i-m.mx/ebuse/servic,1,2
http://www.i-m.mx/ebuse/servic,1,2
http://www.i-m.mx/webaccountupdate/stockholmsuniversitet/,0,1
http://i-m.mx/webaccountupdate/Stockholmsuniversitet/,1,2
http://i-m.mx/webaccountupdate/Stockholmsuniversitet,1,2
http://www.i-m.mx/webaccountupdate/Stockholmsuniversitet/,1,2
https://www.iamsecond.com,1,1
https://www.iamsecond.com/,0,2
https://www.ias.ac.in,1,1
https://www.ias.ac.in/,0,2
https://www.iastate.edu,1,1
https://www.iastate.edu/,0,2
https://www.iata.org,1,1
https://www.iata.org/,0,2
https://www.iatp.org,1,1
https://www.iatp.org/,0,2
https://www.ibby.org,1,1
https://www.ibby.org/,0,2
https://www.ibtimes.co.in,1,1
https://www.ibtimes.co.in,0,2
https://www.icann.org,1,1
https://www.icann.org/,0,2
https://www.icc-ccs.org,1,1
https://www.icc-ccs.org/,0,2
https://www.icc.illinois.gov,1,1
https://www.icc.illinois.gov/,0,2
https://www.iccsafe.org,1,1
https://www.iccsafe.org/,0,2
https://www.icecream.com,1,1
https://www.icecream.com/,0,2
https://www.ici.org,1,1
https://www.ici.org/,0,2
https://www.icicibank.com,1,1
https://www.icicibank.com,0,2
https://www.icims.com,1,1
https://www.icims.com,0,2
https://www.icloud.com,1,1
https://www.icloud.com,0,2
https://www.ico.org,1,1
https://www.ico.org/,0,2
https://www.idahoptv.org,1,1
https://www.idahoptv.org/,0,2
https://www.idaireland.com,1,1
https://www.idaireland.com/,0,2
https://www.idnes.cz,1,1
https://www.idnes.cz,0,2
https://www.idntimes.com,1,1
https://www.idntimes.com,0,2
https://www.ieee.org,1,1
https://www.ieee.org,0,2
https://www.ielts.org,1,1
https://www.ielts.org/,0,2
http://www.iesafebrowsingcache.com,0,1
http://iesafebrowsingcache.com/,1,2
https://www.ifccenter.com,1,1
https://www.ifccenter.com/,0,2
https://www.ifixit.com,1,1
https://www.ifixit.com,0,2
https://www.ifrc.org,1,1
https://www.ifrc.org/,0,2
https://www.iihf.com,1,1
https://www.iihf.com/,0,2
https://www.ikarussecurity.com,1,1
http://www.ikarussecurity.com,0,1
https://www.ilbe.com,1,1
https://www.ilbe.com,0,2
https://www.ilfattoquotidiano.it,1,1
https://www.ilfattoquotidiano.it,0,2
https://www.ilga.gov,1,1
https://www.ilga.gov/,0,2
https://www.illinois.gov,1,1
https://www.illinois.gov/,0,2
https://www.ilmeteo.it,1,1
https://www.ilmeteo.it,0,2
https://www.ilovepdf.com,1,1
https://www.ilovepdf.com,0,2
https://www.imagebam.com,1,1
https://www.imagebam.com,0,2
https://www.imagesupply.com,1,1
https://www.imagesupply.com/,0,2
http://www.imcreator.com/viewer/vbid-fa0f29d5-fpsjmms8,0,1
http://www.imcreator.com/viewer/vbid-fa0f29d5-fpsjmms8,1,2
https://www.imls.gov,1,1
https://www.imls.gov/,0,2
https://www.imperialtours.net,1,1
https://www.imperialtours.net/,0,2
https://www.independent.org,1,1
https://www.independent.org/,0,2
https://www.independentliving.org,1,1
https://www.independentliving.org/,0,2
https://www.india.com,1,1
https://www.india.com,0,2
https://www.indianlink.com.au,1,1
https://www.indianlink.com.au/,0,2
https://www.indiantelevision.com,1,1
https://indiantelevision.com/,0,2
https://www.indiastudychannel.com,1,1
https://www.indiastudychannel.com/,0,2
https://www.indiatvnews.com,1,1
https://www.indiatvnews.com/,0,2
https://www.indiewire.com,1,1
https://www.indiewire.com/,0,2
http://www.indire.it,0,1
https://www.indire.it,1,1
https://www.influenceatwork.com,1,1
https://www.influenceatwork.com/,0,2
https://www.infopackets.com,1,1
https://www.infopackets.com/,0,2
https://www.information-age.com,1,1
https://www.information-age.com/,0,2
https://www.innsofcourt.org,1,1
https://www.innsofcourt.org/,0,2
https://www.insidespanishfootball.com,1,1
https://www.insidespanishfootball.com/,0,2
https://www.insomniac.com,1,1
https://www.insomniac.com/,0,2
https://www.instructure.com,1,1
https://www.instructure.com,0,2
https://www.insurance.arkansas.gov,1,1
https://www.insurance.arkansas.gov/,0,2
https://www.insurekidsnow.gov,1,1
https://www.insurekidsnow.gov/,0,2
https://www.interia.pl,1,1
https://www.interia.pl,0,2
https://www.internationalfolkart.org,1,1
https://www.internationalfolkart.org/,0,2
https://www.inven.co.kr,1,1
https://www.inven.co.kr,0,2
https://www.iontelevision.com,1,1
https://www.iontelevision.com/,0,2
http://www.ip-addr.es,0,1
http://ip-addr.es/,1,2
https://www.ip2location.com,1,1
http://www.ip2location.com,0,1
http://www.ipify.org,0,1
https://www.ipify.org,1,1
http://www.ipinfodb.com,0,1
https://www.ipinfodb.com,1,1
http://www.iplocation.net,0,1
https://www.iplocation.net,1,1
https://www.irishfa.com,1,1
https://www.irishfa.com/,0,2
https://www.irishmusicmagazine.com,1,1
https://www.irishmusicmagazine.com/,0,2
https://www.irontontribune.com,1,1
https://www.irontontribune.com/,0,2
https://www.irvinecompany.com,1,1
https://www.irvinecompany.com/,0,2
https://www.isbn-international.org,1,1
https://isbn-international.org/,0,2
https://www.isbn.org,1,1
https://www.isbn.org/,0,2
https://www.itau.com.br,1,1
https://www.itau.com.br,0,2
https://www.itcportal.com,1,1
https://www.itcportal.com/,0,2
https://www.itmedia.co.jp,1,1
